,Tmc_Image,Tmc_File_Location,Tmc_Corners,Tmc_Polygon,Ohrc_Image,Ohrc_File_Location,Ohrc_Corners,Ohrc_Polygon,Intersecting_Corners,Intersecting_Polygon
437,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20220320T2331416822_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220320/ch2_ohr_ncp_20220320T2331416822_b_brw_d18.png,"(array([234.76799 , 234.758345, 234.620925, 234.630302, 234.76799 ]), array([5.900702, 5.044828, 5.068108, 5.924072, 5.900702]))","SingleSphericalPolygon(array([[-0.57383214, -0.81249484,  0.10280472],
       [-0.57479096, -0.81356178,  0.08793513],
       [-0.57671984, -0.81215164,  0.08833987],
       [-0.57575867, -0.81107926,  0.10321044],
       [-0.57383214, -0.81249484,  0.10280472]]), array([-0.57529164, -0.81234535,  0.0955749 ]))","(array([234.620925, 234.630302, 234.76799 , 234.758345, 234.620925]), array([5.068108, 5.924072, 5.900702, 5.044828, 5.068108]))","[SingleSphericalPolygon(array([[-0.57671984, -0.81215164,  0.08833987],
       [-0.57575867, -0.81107926,  0.10321044],
       [-0.57383214, -0.81249484,  0.10280472],
       [-0.57479096, -0.81356178,  0.08793513],
       [-0.57671984, -0.81215164,  0.08833987]]), array([-0.57529164, -0.81234535,  0.0955749 ]))]"
438,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20220320T2133025866_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220320/ch2_ohr_ncp_20220320T2133025866_b_brw_d18.png,"(array([234.740791, 234.733485, 234.631671, 234.638794, 234.740791]), array([5.834326, 4.976817, 4.957728, 5.815257, 5.834326]))","SingleSphericalPolygon(array([[-0.57428614, -0.81231905,  0.10165231],
       [-0.57520376, -0.81339696,  0.08675266],
       [-0.57666495, -0.81239707,  0.08642074],
       [-0.57575085, -0.81132297,  0.10132122],
       [-0.57428614, -0.81231905,  0.10165231]]), array([-0.57549264, -0.81238219,  0.09403932]))","(array([234.733485, 234.631671, 234.638794, 234.740791, 234.733485]), array([4.976817, 4.957728, 5.815257, 5.834326, 4.976817]))","[SingleSphericalPolygon(array([[-0.57520376, -0.81339696,  0.08675266],
       [-0.57666495, -0.81239707,  0.08642074],
       [-0.57575085, -0.81132297,  0.10132122],
       [-0.57428614, -0.81231905,  0.10165231],
       [-0.57520376, -0.81339696,  0.08675266]]), array([-0.57549264, -0.81238219,  0.09403932]))]"
439,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20211228T0323319043_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211228/ch2_ohr_ncp_20211228T0323319043_b_brw_d18.png,"(array([251.060928, 249.957932, 248.90752 , 249.805955, 251.060928]), array([85.623185, 84.783765, 84.793938, 85.635072, 85.623185]))","SingleSphericalPolygon(array([[-0.02476917, -0.07218416,  0.99708372],
       [-0.0311574 , -0.08540908,  0.99585868],
       [-0.03265426, -0.08465857,  0.9958748 ],
       [-0.02627277, -0.07143021,  0.99709953],
       [-0.02476917, -0.07218416,  0.99708372]]), array([-0.0287125 , -0.07842352,  0.99650657]))","(array([249.805955, 251.060928, 249.957932, 248.90752 , 249.805955]), array([85.635072, 85.623185, 84.783765, 84.793938, 85.635072]))","[SingleSphericalPolygon(array([[-0.02627277, -0.07143021,  0.99709953],
       [-0.02476917, -0.07218416,  0.99708372],
       [-0.0311574 , -0.08540908,  0.99585868],
       [-0.03265426, -0.08465857,  0.9958748 ],
       [-0.02627277, -0.07143021,  0.99709953]]), array([-0.0287125 , -0.07842352,  0.99650657]))]"
440,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20211228T0323312035_d_img_hw1.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211228/ch2_ohr_ncp_20211228T0323312035_b_brw_hw1.png,"(array([251.055269, 249.953935, 248.904261, 249.801339, 251.055269]), array([85.619588, 84.780162, 84.790329, 85.631465, 85.619588]))","SingleSphericalPolygon(array([[-0.02479662, -0.07224092,  0.99707892],
       [-0.03118482, -0.08546574,  0.99585296],
       [-0.03268165, -0.08471524,  0.99586909],
       [-0.0263002 , -0.07148701,  0.99709473],
       [-0.02479662, -0.07224092,  0.99707892]]), array([-0.02873992, -0.07848023,  0.99650131]))","(array([248.904261, 249.801339, 251.055269, 249.953935, 248.904261]), array([84.790329, 85.631465, 85.619588, 84.780162, 84.790329]))","[SingleSphericalPolygon(array([[-0.03268165, -0.08471524,  0.99586909],
       [-0.0263002 , -0.07148701,  0.99709473],
       [-0.02479662, -0.07224092,  0.99707892],
       [-0.03118482, -0.08546574,  0.99585296],
       [-0.03268165, -0.08471524,  0.99586909]]), array([-0.02873992, -0.07848023,  0.99650131]))]"
441,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20211228T0323312035_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211228/ch2_ohr_ncp_20211228T0323312035_b_brw_d18.png,"(array([251.055287, 249.953949, 248.904271, 249.801351, 251.055287]), array([85.619601, 84.780175, 84.790342, 85.631479, 85.619601]))","SingleSphericalPolygon(array([[-0.02479653, -0.07224071,  0.99707894],
       [-0.03118472, -0.08546553,  0.99585298],
       [-0.03268156, -0.08471504,  0.99586911],
       [-0.0263001 , -0.07148678,  0.99709475],
       [-0.02479653, -0.07224071,  0.99707894]]), array([-0.02873983, -0.07848003,  0.99650133]))","(array([249.801351, 251.055287, 249.953949, 248.904271, 249.801351]), array([85.631479, 85.619601, 84.780175, 84.790342, 85.631479]))","[SingleSphericalPolygon(array([[-0.0263001 , -0.07148678,  0.99709475],
       [-0.02479653, -0.07224071,  0.99707894],
       [-0.03118472, -0.08546553,  0.99585298],
       [-0.03268156, -0.08471504,  0.99586911],
       [-0.0263001 , -0.07148678,  0.99709475]]), array([-0.02873983, -0.07848003,  0.99650133]))]"
442,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20211026T1929365546_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211026/ch2_ohr_ncp_20211026T1929365546_b_brw_d18.png,"(array([342.92189 , 342.795044, 342.417925, 342.559537, 342.92189 ]), array([-69.293417, -70.115152, -70.102088, -69.280699, -69.293417]))","SingleSphericalPolygon(array([[ 0.33799121, -0.10383834, -0.93540341],
       [ 0.32491097, -0.10060754, -0.94037811],
       [ 0.32444613, -0.10280867, -0.94030053],
       [ 0.33752583, -0.10603602, -0.9353249 ],
       [ 0.33799121, -0.10383834, -0.93540341]]), array([ 0.3312273 , -0.1033262 , -0.93787642]))","(array([342.92189 , 342.795044, 342.417925, 342.559537, 342.92189 ]), array([-69.293417, -70.115152, -70.102088, -69.280699, -69.293417]))","[SingleSphericalPolygon(array([[ 0.33799121, -0.10383834, -0.93540341],
       [ 0.32491097, -0.10060754, -0.94037811],
       [ 0.32444613, -0.10280867, -0.94030053],
       [ 0.33752583, -0.10603602, -0.9353249 ],
       [ 0.33799121, -0.10383834, -0.93540341]]), array([ 0.3312273 , -0.1033262 , -0.93787642]))]"
443,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20211023T0027462822_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20211023/ch2_ohr_ncp_20211023T0027462822_b_brw_d18.png,"(array([32.557953, 32.430963, 32.108515, 32.248055, 32.557953]), array([-68.858275, -69.691236, -69.682252, -68.849578, -68.858275]))","SingleSphericalPolygon(array([[ 0.30399499,  0.19409872, -0.93269112],
       [ 0.29294804,  0.18613262, -0.93783586],
       [ 0.29411546,  0.1845592 , -0.93778142],
       [ 0.3051601 ,  0.1925272 , -0.93263637],
       [ 0.30399499,  0.19409872, -0.93269112]]), array([ 0.29906325,  0.18933404, -0.93526135]))","(array([32.557953, 32.430963, 32.108515, 32.248055, 32.557953]), array([-68.858275, -69.691236, -69.682252, -68.849578, -68.858275]))","[SingleSphericalPolygon(array([[ 0.30399499,  0.19409872, -0.93269112],
       [ 0.29294804,  0.18613262, -0.93783586],
       [ 0.29411546,  0.1845592 , -0.93778142],
       [ 0.3051601 ,  0.1925272 , -0.93263637],
       [ 0.30399499,  0.19409872, -0.93269112]]), array([ 0.29906325,  0.18933404, -0.93526135]))]"
444,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T1606537227_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T1606537227_b_brw_d18.png,"(array([336.48464 , 336.486229, 336.58945 , 336.587766, 336.48464 ]), array([-3.416413, -2.578603, -2.581638, -3.419451, -3.416413]))","SingleSphericalPolygon(array([[ 0.91532353, -0.39828581, -0.05959233],
       [ 0.91603573, -0.39856549, -0.04498992],
       [ 0.91675009, -0.39691362, -0.04504284],
       [ 0.91603602, -0.39663643, -0.05964526],
       [ 0.91532353, -0.39828581, -0.05959233]]), array([ 0.9160615 , -0.39761043, -0.05231899]))","(array([336.58945 , 336.587766, 336.48464 , 336.486229, 336.58945 ]), array([-2.581638, -3.419451, -3.416413, -2.578603, -2.581638]))","[SingleSphericalPolygon(array([[ 0.91675009, -0.39691362, -0.04504284],
       [ 0.91603602, -0.39663643, -0.05964526],
       [ 0.91532353, -0.39828581, -0.05959233],
       [ 0.91603573, -0.39856549, -0.04498992],
       [ 0.91675009, -0.39691362, -0.04504284]]), array([ 0.91606089, -0.39761182, -0.05231902]))]"
445,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T1606536730_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T1606536730_b_brw_d18.png,"(array([336.484646, 336.486234, 336.589455, 336.587773, 336.484646]), array([-3.413866, -2.576048, -2.579083, -3.416904, -3.413866]))","SingleSphericalPolygon(array([[ 0.915326  , -0.39828677, -0.05954795],
       [ 0.9160376 , -0.39856621, -0.04494537],
       [ 0.91675196, -0.39691434, -0.04499829],
       [ 0.9160385 , -0.39663737, -0.05960088],
       [ 0.915326  , -0.39828677, -0.05954795]]), array([ 0.91606367, -0.39761127, -0.05227453]))","(array([336.587773, 336.484646, 336.486234, 336.589455, 336.587773]), array([-3.416904, -3.413866, -2.576048, -2.579083, -3.416904]))","[SingleSphericalPolygon(array([[ 0.9160385 , -0.39663737, -0.05960088],
       [ 0.915326  , -0.39828677, -0.05954795],
       [ 0.9160376 , -0.39856621, -0.04494537],
       [ 0.91675196, -0.39691434, -0.04499829],
       [ 0.9160385 , -0.39663737, -0.05960088]]), array([ 0.91606307, -0.39761265, -0.05227456]))]"
446,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T0640233869_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T0640233869_b_brw_d32.png,"(array([341.236076, 341.268856, 341.539022, 341.516417, 341.236076]), array([-69.12166 , -68.277847, -68.283358, -69.127215, -69.12166 ]))","SingleSphericalPolygon(array([[ 0.33744366, -0.11463815, -0.93433927],
       [ 0.35050363, -0.11885132, -0.92898954],
       [ 0.35097539, -0.11716899, -0.92902514],
       [ 0.33791462, -0.112957  , -0.93437382],
       [ 0.33744366, -0.11463815, -0.93433927]]), array([ 0.3442189 , -0.11590672, -0.93170756]))","(array([341.516417, 341.236076, 341.268856, 341.539022, 341.516417]), array([-69.127215, -69.12166 , -68.277847, -68.283358, -69.127215]))","[SingleSphericalPolygon(array([[ 0.33791462, -0.112957  , -0.93437382],
       [ 0.33744366, -0.11463815, -0.93433927],
       [ 0.35050363, -0.11885132, -0.92898954],
       [ 0.35097539, -0.11716899, -0.92902514],
       [ 0.33791462, -0.112957  , -0.93437382]]), array([ 0.34421868, -0.11590738, -0.93170756]))]"
447,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T0640233869_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T0640233869_b_brw_d18.png,"(array([341.236076, 341.268856, 341.539022, 341.516417, 341.236076]), array([-69.12166 , -68.277847, -68.283358, -69.127215, -69.12166 ]))","SingleSphericalPolygon(array([[ 0.33744366, -0.11463815, -0.93433927],
       [ 0.35050363, -0.11885132, -0.92898954],
       [ 0.35097539, -0.11716899, -0.92902514],
       [ 0.33791462, -0.112957  , -0.93437382],
       [ 0.33744366, -0.11463815, -0.93433927]]), array([ 0.3442189 , -0.11590672, -0.93170756]))","(array([341.236076, 341.268856, 341.539022, 341.516417, 341.236076]), array([-69.12166 , -68.277847, -68.283358, -69.127215, -69.12166 ]))","[SingleSphericalPolygon(array([[ 0.33744366, -0.11463815, -0.93433927],
       [ 0.35050363, -0.11885132, -0.92898954],
       [ 0.35097539, -0.11716899, -0.92902514],
       [ 0.33791462, -0.112957  , -0.93437382],
       [ 0.33744366, -0.11463815, -0.93433927]]), array([ 0.34421868, -0.11590738, -0.93170756]))]"
448,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T0640233469_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T0640233469_b_brw_d18.png,"(array([341.23616 , 341.268936, 341.539077, 341.516475, 341.23616 ]), array([-69.119599, -68.275788, -68.281299, -69.125154, -69.119599]))","SingleSphericalPolygon(array([[ 0.33747565, -0.11464847, -0.93432645],
       [ 0.35053541, -0.11886155, -0.92897624],
       [ 0.35100717, -0.11717922, -0.92901184],
       [ 0.33794661, -0.11296731, -0.934361  ],
       [ 0.33747565, -0.11464847, -0.93432645]]), array([ 0.34425078, -0.115917  , -0.9316945 ]))","(array([341.268936, 341.539077, 341.516475, 341.23616 , 341.268936]), array([-68.275788, -68.281299, -69.125154, -69.119599, -68.275788]))","[SingleSphericalPolygon(array([[ 0.35053541, -0.11886155, -0.92897624],
       [ 0.35100717, -0.11717922, -0.92901184],
       [ 0.33794661, -0.11296731, -0.934361  ],
       [ 0.33747565, -0.11464847, -0.93432645],
       [ 0.35053541, -0.11886155, -0.92897624]]), array([ 0.34425057, -0.11591765, -0.9316945 ]))]"
449,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T0442095110_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T0442095110_b_brw_d32.png,"(array([341.201487, 341.27492 , 341.545178, 341.481891, 341.201487]), array([-69.121165, -68.279963, -68.277167, -69.118497, -69.121165]))","SingleSphericalPolygon(array([[ 0.33738204, -0.11484444, -0.93433619],
       [ 0.35048371, -0.11880321, -0.92900321],
       [ 0.3510832 , -0.11716305, -0.92898515],
       [ 0.3379813 , -0.11320575, -0.93431959],
       [ 0.33738204, -0.11484444, -0.93433619]]), array([ 0.34424216, -0.11600696, -0.93168649]))","(array([341.481891, 341.201487, 341.27492 , 341.545178, 341.481891]), array([-69.118497, -69.121165, -68.279963, -68.277167, -69.118497]))","[SingleSphericalPolygon(array([[ 0.3379813 , -0.11320575, -0.93431959],
       [ 0.33738204, -0.11484444, -0.93433619],
       [ 0.35048371, -0.11880321, -0.92900321],
       [ 0.3510832 , -0.11716305, -0.92898515],
       [ 0.3379813 , -0.11320575, -0.93431959]]), array([ 0.34424179, -0.11600761, -0.93168655]))]"
450,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210405T0442095110_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210405/ch2_ohr_ncp_20210405T0442095110_b_brw_d18.png,"(array([341.201487, 341.27492 , 341.545178, 341.481891, 341.201487]), array([-69.121165, -68.279963, -68.277167, -69.118497, -69.121165]))","SingleSphericalPolygon(array([[ 0.33738204, -0.11484444, -0.93433619],
       [ 0.35048371, -0.11880321, -0.92900321],
       [ 0.3510832 , -0.11716305, -0.92898515],
       [ 0.3379813 , -0.11320575, -0.93431959],
       [ 0.33738204, -0.11484444, -0.93433619]]), array([ 0.34424216, -0.11600696, -0.93168649]))","(array([341.201487, 341.27492 , 341.545178, 341.481891, 341.201487]), array([-69.121165, -68.279963, -68.277167, -69.118497, -69.121165]))","[SingleSphericalPolygon(array([[ 0.33738204, -0.11484444, -0.93433619],
       [ 0.35048371, -0.11880321, -0.92900321],
       [ 0.3510832 , -0.11716305, -0.92898515],
       [ 0.3379813 , -0.11320575, -0.93431959],
       [ 0.33738204, -0.11484444, -0.93433619]]), array([ 0.34424179, -0.11600761, -0.93168655]))]"
451,ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2022/dir_2022/20220103/ch2_tmc_ncn_20220103T0423479436_b_brw_d18.png,"(array([208.97063 , 185.32058 , 184.97404 , 208.668801, 208.97063 ]), array([ -3.307875, -39.849266, -40.387029,  -2.844679,  -3.307875]))","SingleSphericalPolygon(array([[-0.87341049, -0.48355423, -0.05770124],
       [-0.76442503, -0.07119051, -0.64077007],
       [-0.75881657, -0.06604142, -0.64794748],
       [-0.87632633, -0.47915463, -0.04962862],
       [-0.87341049, -0.48355423, -0.05770124]]), array([-0.87696358, -0.29528696, -0.37913122]))",ch2_ohr_ncp_20210402T0546284043_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210402/ch2_ohr_ncp_20210402T0546284043_b_brw_d18.png,"(array([23.371989, 23.375034, 23.495434, 23.492393, 23.371989]), array([0.224735, 1.056037, 1.068878, 0.237605, 0.224735]))","SingleSphericalPolygon(array([[0.91794161, 0.39669612, 0.00392236],
       [0.91777168, 0.39668056, 0.01843028],
       [0.91693227, 0.39860661, 0.01865436],
       [0.91710512, 0.39862388, 0.00414698],
       [0.91794161, 0.39669612, 0.00392236]]), array([0.91746237, 0.39766238, 0.01128867]))","(array([23.371989, 23.375034, 23.495434, 23.492393, 23.371989]), array([0.224735, 1.056037, 1.068878, 0.237605, 0.224735]))","[SingleSphericalPolygon(array([[0.91794161, 0.39669612, 0.00392236],
       [0.91777168, 0.39668056, 0.01843028],
       [0.91693227, 0.39860661, 0.01865436],
       [0.91710512, 0.39862388, 0.00414698],
       [0.91794161, 0.39669612, 0.00392236]]), array([0.91746228, 0.39766257, 0.01128892]))]"
